Ac.pbe-spfn-kjpaw_psl.1.0.0.UPF,48.4106923035429,328.135829352194
Ag.pbe-dn-kjpaw_psl.0.1.UPF,32.0508209979998,164.714434116741
Ag.pbe-n-kjpaw_psl.1.0.0.UPF,45.133927464171,180.535709856684
Ag.pbe-spn-kjpaw_psl.1.0.0.UPF,62.6270632416371,407.982992113154
Al.pbe-n-kjpaw_psl.0.1.UPF,36.1315175142272,144.526070056909
Al.pbe-n-kjpaw_psl.1.0.0.UPF,29.4943026984848,143.483662147689
Al.pbe-nl-kjpaw_psl.1.0.0.UPF,28.531721308171,120.557354406085
Am.pbe-spfn-kjpaw_psl.1.0.0.UPF,48.480591999872,284.353331722861
Ar.pbe-n-kjpaw_psl.0.3.0.UPF,26.0278888407656,225.471244580625
Ar.pbe-n-kjpaw_psl.1.0.0.UPF,47.5965082958769,225.141851164376
Ar.pbe-nl-kjpaw_psl.1.0.0.UPF,46.1944431508375,189.00407026941
As.pbe-dn-kjpaw_psl.1.0.0.UPF,42.6248276253242,288.867131564484
As.pbe-n-kjpaw_psl.0.2.UPF,19.9067571458288,103.137455401762
As.pbe-n-kjpaw_psl.1.0.0.UPF,19.9067571458288,103.137455391061
At.pbe-dn-kjpaw_psl.1.0.0.UPF,50.333849503422,470.859370902683
Au.pbe-dn-kjpaw_psl.0.3.0.UPF,26.1241959299631,356.549925537181
Au.pbe-n-kjpaw_psl.1.0.0.UPF,40.9894562512901,363.694950302455
Au.pbe-spfn-kjpaw_psl.1.0.0.UPF,68.221274338303,375.84476910104
Au.pbe-spn-kjpaw_psl.1.0.0.UPF,68.221274338303,353.24127328718
B.pbe-n-kjpaw_psl.0.1.UPF,42.5887378363066,170.354951345226
B.pbe-n-kjpaw_psl.1.0.0.UPF,42.5887378363066,324.567064108007
Ba.pbe-spn-kjpaw_psl.1.0.0.UPF,37.4096100144753,175.780227493119
Be.pbe-n-kjpaw_psl.0.2.UPF,30.0540470667662,197.28260646169
Be.pbe-n-kjpaw_psl.1.0.0.UPF,33.0447523239799,132.17900929592
Be.pbe-s-kjpaw_psl.1.0.0.UPF,80.8963740973967,389.574384318519
Be.pbe-sl-kjpaw_psl.1.0.0.UPF,70.1298385086132,710.076211452473
Bi.pbe-dn-kjpaw_psl.0.2.2.UPF,43.0941568392501,172.376627357
Bi.pbe-dn-kjpaw_psl.1.0.0.UPF,45.2354121714915,454.662304767205
Br.pbe-dn-kjpaw_psl.1.0.0.UPF,56.2066389234295,289.106209536289
Br.pbe-n-kjpaw_psl.0.2.UPF,24.7255333864914,108.047686616687
Br.pbe-n-kjpaw_psl.1.0.0.UPF,48.9031030979865,195.612412391946
C.pbe-n-kjpaw_psl.0.1.UPF,36.6569098465589,146.627639386236
C.pbe-n-kjpaw_psl.1.0.0.UPF,40.1867666149419,326.260592265119
Ca.pbe-spn-kjpaw_psl.1.0.0.UPF,45.0516838455948,273.93483614823
Cd.pbe-dn-kjpaw_psl.0.3.1.UPF,37.1176178782654,179.301997724222
Cd.pbe-n-kjpaw_psl.1.0.0.UPF,37.1176178782654,637.576970696014
Cd.pbe-spn-kjpaw_psl.1.0.0.UPF,64.9982147790483,531.808872629839
Ce.pbe-spdfn-kjpaw_psl.1.0.0.UPF,173.115404213013,692.461616852051
Ce.pbe-spdn-kjpaw_psl.1.0.0.UPF,36.9120473828455,179.219530016553
Cl.pbe-n-kjpaw_psl.0.3.0.UPF,36.4986346474176,145.99453858967
Cl.pbe-n-kjpaw_psl.1.0.0.UPF,45.3311790730129,223.209382781261
Cl.pbe-nl-kjpaw_psl.1.0.0.UPF,45.3311790730129,181.324716292052
Co.pbe-n-kjpaw_psl.1.0.0.UPF,45.1282018381939,237.555443937202
Co.pbe-spn-kjpaw_psl.1.0.0.UPF,74.366093124358,472.713773647205
Cr.pbe-spn-kjpaw_psl.1.0.0.UPF,48.033775383073,456.606071529548
Cs.pbe-spn-kjpaw_psl.1.0.0.UPF,34.0292375061642,257.923250025623
Cs.pbe-spnl-kjpaw_psl.1.0.0.UPF,35.120528226815,172.47910542135
Cu.pbe-dn-kjpaw_psl.0.2.UPF,33.2301426072891,132.920570429156
Cu.pbe-dn-kjpaw_psl.1.0.0.UPF,44.6640925937525,235.875352173751
Cu.pbe-spn-kjpaw_psl.1.0.0.UPF,70.7922290584329,328.440394662971
Dy.pbe-spdfn-kjpaw_psl.1.0.0.UPF,124.847175958804,499.388703835218
Dy.pbe-spdn-kjpaw_psl.1.0.0.UPF,35.6548959004285,265.174886657403
Er.pbe-spdfn-kjpaw_psl.1.0.0.UPF,134.626583269742,578.080787342866
Er.pbe-spdn-kjpaw_psl.1.0.0.UPF,36.8936625375868,265.317420752129
Eu.pbe-spdfn-kjpaw_psl.1.0.0.UPF,122.083634893025,488.3345395721
Eu.pbe-spdn-kjpaw_psl.1.0.0.UPF,34.7229326532032,258.563450332087
Eu.pbe-spn-kjpaw_psl.1.0.0.UPF,33.6184078527245,257.785551031759
F.pbe-n-kjpaw_psl.0.1.UPF,47.8849880269798,316.171905216797
F.pbe-n-kjpaw_psl.1.0.0.UPF,49.1461586019775,316.477105429178
Fe.pbe-n-kjpaw_psl.1.0.0.UPF,45.6595215836177,237.039786259367
Fe.pbe-spn-kjpaw_psl.0.2.1.UPF,63.926141049617,781.736943368579
Fe.pbe-spn-kjpaw_psl.1.0.0.UPF,70.8118183358783,496.368349227072
Fr.pbe-spdn-kjpaw_psl.1.0.0.UPF,62.9344853087962,506.084315224972
Ga.pbe-dn-kjpaw_psl.0.2.UPF,33.4473298586255,133.789319434502
Ga.pbe-dn-kjpaw_psl.1.0.0.UPF,60.3066587664373,244.457609545279
Ga.pbe-dnl-kjpaw_psl.1.0.0.UPF,43.3036586941114,239.540272686294
Gd.pbe-spdfn-kjpaw_psl.1.0.0.UPF,116.60603456655,578.560196737073
Gd.pbe-spdn-kjpaw_psl.1.0.0.UPF,34.8317948640862,227.014596411392
Ge.pbe-dn-kjpaw_psl.0.3.1.UPF,36.0617861136868,240.13464866123
Ge.pbe-dn-kjpaw_psl.1.0.0.UPF,41.6306299020683,239.360683479274
Ge.pbe-n-kjpaw_psl.1.0.0.UPF,19.6187666165499,115.767375733576
H.pbe-kjpaw_psl.0.1.UPF,45.6557600347421,220.91070223394
H.pbe-kjpaw_psl.1.0.0.UPF,45.6557600347421,220.91070223394
He.pbe-kjpaw_psl.1.0.0.UPF,46.2346617190743,203.114891196485
Hf.pbe-spdfn-kjpaw_psl.1.0.0.UPF,124.85309397115,631.926868438614
Hf.pbe-spfn-kjpaw_psl.1.0.0.UPF,45.5776534952849,315.62409305299
Hf.pbe-spn-kjpaw_psl.1.0.0.UPF,45.5776534952849,264.437530676414
Hg.pbe-dn-kjpaw_psl.0.2.2.UPF,28.9166379020654,115.666551608262
Hg.pbe-n-kjpaw_psl.1.0.0.UPF,42.2721116438763,382.165093109073
Hg.pbe-spn-kjpaw_psl.1.0.0.UPF,75.4582548234439,424.46955976657
Ho.pbe-spdfn-kjpaw_psl.1.0.0.UPF,128.928658424349,515.714633697395
Ho.pbe-spdn-kjpaw_psl.1.0.0.UPF,36.1255634739614,267.981263923694
I.pbe-dn-kjpaw_psl.1.0.0.UPF,69.4607708858102,277.843083543241
I.pbe-n-kjpaw_psl.0.2.UPF,23.59679589007,109.282754730818
I.pbe-n-kjpaw_psl.1.0.0.UPF,36.1474753178616,154.227252840826
In.pbe-dn-kjpaw_psl.0.2.2.UPF,47.5872195672119,190.348878268848
In.pbe-dn-kjpaw_psl.1.0.0.UPF,40.7914120646726,212.485398144734
Ir.pbe-n-kjpaw_psl.0.2.3.UPF,27.0002933802304,360.824809678105
Ir.pbe-n-kjpaw_psl.1.0.0.UPF,29.7103362434986,304.597792103518
Ir.pbe-spfn-kjpaw_psl.1.0.0.UPF,64.4504715169459,446.274892117432
Ir.pbe-spn-kjpaw_psl.1.0.0.UPF,56.5938495020212,317.129713934504
K.pbe-spn-kjpaw_psl.1.0.0.UPF,40.8756231727433,277.300536171771
Kr.pbe-dn-kjpaw_psl.1.0.0.UPF,62.7702321477048,307.213779721246
La.pbe-spdfn-kjpaw_psl.1.0.0.UPF,116.761416376257,1043.42590632206
La.pbe-spfn-kjpaw_psl.1.0.0.UPF,74.7545596738891,537.194595464503
Li.pbe-s-kjpaw_psl.0.2.1.UPF,78.3213485032203,354.959540315857
Li.pbe-s-kjpaw_psl.1.0.0.UPF,102.511788747316,410.047154989266
Li.pbe-sl-kjpaw_psl.1.0.0.UPF,49.6807400231239,324.738375028247
Lu.pbe-spdfn-kjpaw_psl.1.0.0.UPF,172.768806447139,691.075225788557
Lu.pbe-spdn-kjpaw_psl.1.0.0.UPF,41.913243643321,333.209090490106
Mg.pbe-spn-kjpaw_psl.1.0.0.UPF,97.1893700444252,397.909861246753
Mg.pbe-spnl-kjpaw_psl.1.0.0.UPF,58.1209079264665,385.115248276811
Mn.pbe-spn-kjpaw_psl.1.0.0.UPF,56.6484355133644,701.653688583302
Mo.pbe-spn-kjpaw_psl.0.3.0.UPF,48.4780415790097,448.5180955332
Mo.pbe-spn-kjpaw_psl.1.0.0.UPF,48.9483860889881,306.338192938059
N.pbe-n-kjpaw_psl.0.1.UPF,38.6356313894956,263.622388566491
N.pbe-n-kjpaw_psl.1.0.0.UPF,43.9165170831579,320.270807976261
Na.pbe-spn-kjpaw_psl.0.2.UPF,40.7227652304711,162.891060921884
Na.pbe-spn-kjpaw_psl.1.0.0.UPF,66.1040594626255,323.016394729003
Na.pbe-spnl-kjpaw_psl.1.0.0.UPF,66.1040594626255,323.422982741735
Nb.pbe-spn-kjpaw_psl.0.3.0.UPF,41.9845743954306,363.560976737029
Nb.pbe-spn-kjpaw_psl.1.0.0.UPF,46.6304347753274,265.837589049466
Nd.pbe-spdfn-kjpaw_psl.1.0.0.UPF,109.520163473249,562.532603871627
Nd.pbe-spdn-kjpaw_psl.1.0.0.UPF,37.9952723362995,201.725860511158
Ne.pbe-n-kjpaw_psl.1.0.0.UPF,53.9607267611079,264.126827497686
Ni.pbe-n-kjpaw_psl.0.1.UPF,41.0835062649565,235.526276553974
Ni.pbe-n-kjpaw_psl.1.0.0.UPF,41.0835062649565,235.526276553974
Ni.pbe-spn-kjpaw_psl.1.0.0.UPF,74.6426274251243,475.813951569358
Np.pbe-spfn-kjpaw_psl.1.0.0.UPF,110.931156845439,550.609261704795
O.pbe-n-kjpaw_psl.0.1.UPF,46.6494612029883,186.597844811953
O.pbe-n-kjpaw_psl.1.0.0.UPF,46.6494612029883,323.024651753927
O.pbe-nl-kjpaw_psl.1.0.0.UPF,42.7557652486818,315.733375654432
Os.pbe-spfn-kjpaw_psl.1.0.0.UPF,65.5281691681566,446.348366029448
Os.pbe-spn-kjpaw_psl.1.0.0.UPF,53.7932606546878,267.960007233144
P.pbe-n-kjpaw_psl.0.1.UPF,17.3217817026715,78.7159293969468
P.pbe-n-kjpaw_psl.1.0.0.UPF,34.4140526565094,171.19362488751
P.pbe-nl-kjpaw_psl.1.0.0.UPF,34.4140526565094,137.656210626037
Pa.pbe-spfn-kjpaw_psl.1.0.0.UPF,90.9336610494491,445.550359090112
Pb.pbe-dn-kjpaw_psl.0.2.2.UPF,47.1255900765003,188.502360306001
Pb.pbe-dn-kjpaw_psl.1.0.0.UPF,45.9685788785672,211.362163818606
Pd.pbe-n-kjpaw_psl.0.3.0.UPF,31.9517054401984,132.935159242331
Pd.pbe-n-kjpaw_psl.1.0.0.UPF,36.2135825707381,447.69425825585
Pd.pbe-spn-kjpaw_psl.1.0.0.UPF,55.7633779469694,539.354955111543
Pm.pbe-spdfn-kjpaw_psl.1.0.0.UPF,112.579276948159,482.438623366262
Pm.pbe-spdn-kjpaw_psl.1.0.0.UPF,33.7922254709969,198.346729794525
Po.pbe-dn-kjpaw_psl.1.0.0.UPF,46.6303492322293,455.015158906518
Pr.pbe-spdfn-kjpaw_psl.1.0.0.UPF,119.74732638932,621.200691498786
Pr.pbe-spdn-kjpaw_psl.1.0.0.UPF,41.0056400492812,309.28271993423
Pt.pbe-n-kjpaw_psl.0.1.UPF,39.1032548290553,401.319424092551
Pt.pbe-n-kjpaw_psl.1.0.0.UPF,39.1032548356441,401.319424155876
Pt.pbe-spfn-kjpaw_psl.1.0.0.UPF,76.7302036877828,391.927249640077
Pt.pbe-spn-kjpaw_psl.1.0.0.UPF,58.2325852646172,322.071563118316
Pu.pbe-spfn-kjpaw_psl.1.0.0.UPF,45.2222404471619,350.717437830274
Ra.pbe-spdn-kjpaw_psl.1.0.0.UPF,78.2590855037803,523.422553746557
Rb.pbe-spn-kjpaw_psl.1.0.0.UPF,34.5910301150994,258.717758098921
Re.pbe-spfn-kjpaw_psl.1.0.0.UPF,52.3406765904833,437.426689676266
Re.pbe-spn-kjpaw_psl.1.0.0.UPF,51.2829834470861,273.936605811547
Rh.pbe-spn-kjpaw_psl.0.3.0.UPF,55.0703368903943,438.69667131564
Rh.pbe-spn-kjpaw_psl.1.0.0.UPF,52.9163338122703,360.807700988769
Rn.pbe-dn-kjpaw_psl.1.0.0.UPF,49.4573059147302,213.006410089851
Ru.pbe-spn-kjpaw_psl.1.0.0.UPF,52.1230262216969,353.300489169303
S.pbe-n-kjpaw_psl.0.1.UPF,17.499665802473,77.3182375443956
S.pbe-n-kjpaw_psl.1.0.0.UPF,39.134922253693,180.969984311522
S.pbe-nl-kjpaw_psl.1.0.0.UPF,39.134922253693,156.539689014772
Sb.pbe-dn-kjpaw_psl.1.0.0.UPF,47.0432498094797,246.366640228387
Sb.pbe-n-kjpaw_psl.1.0.0.UPF,26.6687292376815,135.599080821703
Sc.pbe-spn-kjpaw_psl.0.2.3.UPF,45.6453321183788,476.500567585384
Sc.pbe-spn-kjpaw_psl.1.0.0.UPF,50.1388727607882,401.918122531887
Se.pbe-dn-kjpaw_psl.1.0.0.UPF,55.2024673301075,249.006038176738
Se.pbe-n-kjpaw_psl.0.2.UPF,20.6122598802216,94.5703652440744
Se.pbe-n-kjpaw_psl.1.0.0.UPF,22.2161735008729,117.425731718751
Si.pbe-n-kjpaw_psl.0.1.UPF,37.8168380119216,151.267352047686
Si.pbe-n-kjpaw_psl.1.0.0.UPF,43.7435399286416,174.974159714566
Si.pbe-nl-kjpaw_psl.1.0.0.UPF,43.7435399286416,174.974159714566
Sm.pbe-spdfn-kjpaw_psl.1.0.0.UPF,116.763771143256,481.954735075381
Sm.pbe-spdn-kjpaw_psl.1.0.0.UPF,33.9275083117182,195.225485560251
Sn.pbe-dn-kjpaw_psl.0.2.UPF,25.3840222852562,101.536089141025
Sn.pbe-dn-kjpaw_psl.1.0.0.UPF,47.0742571117684,249.908756764605
Sr.pbe-spn-kjpaw_psl.0.2.3.UPF,31.4800987964749,380.118025623664
Sr.pbe-spn-kjpaw_psl.1.0.0.UPF,39.1626357444771,262.485318144085
Ta.pbe-spfn-kjpaw_psl.1.0.0.UPF,51.3298178110138,530.065692783773
Ta.pbe-spn-kjpaw_psl.0.2.UPF,46.9074584055741,386.994162494876
Ta.pbe-spn-kjpaw_psl.1.0.0.UPF,43.4077160681201,264.126118177785
Tb.pbe-spdfn-kjpaw_psl.1.0.0.UPF,121.035665004767,620.082220719563
Tb.pbe-spdn-kjpaw_psl.1.0.0.UPF,34.9866828782863,228.664053867763
Tc.pbe-spn-kjpaw_psl.0.3.0.UPF,61.9983810225724,832.289446515117
Tc.pbe-spn-kjpaw_psl.1.0.0.UPF,56.5093633970664,423.52701350394
Te.pbe-dn-kjpaw_psl.0.3.1.UPF,42.7364284520117,210.897141362162
Te.pbe-dn-kjpaw_psl.1.0.0.UPF,81.8254340869968,327.301736347987
Te.pbe-n-kjpaw_psl.1.0.0.UPF,31.6526559692147,151.27233616569
Th.pbe-spfn-kjpaw_psl.1.0.0.UPF,103.254229638114,413.016918552457
Ti.pbe-spn-kjpaw_psl.1.0.0.UPF,51.678415774517,575.452107853256
Tl.pbe-dn-kjpaw_psl.0.2.3.UPF,35.0285337569684,150.363213782139
Tl.pbe-dn-kjpaw_psl.1.0.0.UPF,44.5465510797614,210.14561638288
Tm.pbe-spdfn-kjpaw_psl.1.0.0.UPF,137.124995208877,579.11198406058
Tm.pbe-spdn-kjpaw_psl.1.0.0.UPF,37.8251667827442,316.47207666561
U.pbe-spfn-kjpaw_psl.1.0.0.UPF,93.2574583081241,683.452243173087
V.pbe-spn-kjpaw_psl.1.0.0.UPF,49.9223603189918,641.33473804923
V.pbe-spnl-kjpaw_psl.1.0.0.UPF,47.5519794891516,645.077428809833
W.pbe-spfn-kjpaw_psl.1.0.0.UPF,50.6175863082944,379.110626333563
W.pbe-spn-kjpaw_psl.1.0.0.UPF,50.3901541066771,475.221246232481
W.pbe-spn-kjpaw_psl.1.0.1.UPF,50.3901541066771,475.923646904078
Xe.pbe-dn-kjpaw_psl.1.0.0.UPF,44.5397669350526,211.746805840325
Y.pbe-spn-kjpaw_psl.0.2.3.UPF,36.4964939042386,251.830395381033
Y.pbe-spn-kjpaw_psl.1.0.0.UPF,38.0136862131949,257.205667179167
Yb.pbe-spdfn-kjpaw_psl.1.0.0.UPF,140.766055856713,634.505933217711
Yb.pbe-spdn-kjpaw_psl.1.0.0.UPF,38.9366195893243,278.186240386474
Yb.pbe-spn-kjpaw_psl.1.0.0.UPF,39.433932552835,282.677938531178
Zn.pbe-dn-kjpaw_psl.0.2.2.UPF,39.1762974647499,232.474833929286
Zn.pbe-dn-kjpaw_psl.1.0.0.UPF,43.631740891238,275.532939269019
Zn.pbe-spn-kjpaw_psl.1.0.0.UPF,73.3654448522165,393.562788327314
Zr.pbe-spn-kjpaw_psl.0.2.3.UPF,41.3347733711785,326.216532579759
Zr.pbe-spn-kjpaw_psl.1.0.0.UPF,45.5509410774412,267.453095823566
